"reviews","rating"
"This is an honest review with valid trial and error. Just a disclosure, i have gone through 5 different units of the Galaxy Tab S5e black 128GB, 6GB RAM. I went through 5 different units because each unit was defective. I love Samsung and i own a Galaxy S10, which i love. But they really need to work on their quality control. The first two units i had, both had warped glass screens on the right side where the volume rockers are. And also warped where the type C charging port is. I thought i had bad luck and had 2 units with these issues. But if you already own a Tab S5e, take a look at your tablet and i can guarantee it is not flat. It will be warped on the right side of the table along the edge of the volume rockers and the usb type c ports. You can do this my running your fingers along the edge. Im pretty sure this is factory, but if im paying this much for a tablet i want it to be perfect. After exchanging it twice. I received the 3rd unit. This unit had a defective finger print scanner. It would not ready my fingerprint no matter what. It also had wifi issues when held in landscape. And yes it is an issue. Some may say they have no issues. But i spent about a hour testing it and each time the wifi dropped. This was apparent to 4/5 units i had. After returning and exchanging that unit i received my 4th unit. This unit again had fingerprint issues. I returned it and received my 5th and final unit. This unit still had slightly warped edges, just like all the units i had but the wifi was better. I was honestly just over the fact that Samsung is not consistent. And for the money i payed for the tablet i could wait for something better with a higher chipset and over all better build. I love Samsung but i wish they consider how much consumers are paying for their products. And make their products more premium. I have since then returned the Tab S5e all together. It is just not worth the hassle of all the defects for a mid level chipset. If youre going to use this just specifically for media consumption, then it will definitely be a nice experience. But if you cant help but think you could pay the same or a little more for something better, with a higher chipset and maybe even better media output, i would save your money and wait.","3.0 out of 5 stars"
"Stellar, mindblowing sound  from a tablet. I have the Tab S3 and the 2017 12.9"" version of the iPad pro and after listening to this tablet,  I'm going to sell the other two.Regarding the WiFi issue,  I've yet to lose a connection anywhere in my house.  My iPad Pro on the other hand,  which cost more than twice as much as this tablet,  with no known WiFi issues,  often drops the signal or buffers whatever movie I'm trying to stream to the point where I give up and download it instead.Screen is brilliant.  It's ridiculously light in the hand too.The only drawback is lack of third party accessories. There are hardly any cases out there and I'm not spending $$$$ on the vastly overpriced Samsung variant.","5.0 out of 5 stars"
"Samsung, I really do enjoy this tablet for what it is. It is powerful enough for the multitasking I do, the screen looks amazing, the sound is fantastic, the battery life is incredible, and I didn't even end up with the dreaded wifi signal loss (though it did drop a bar or two when I REALLY tried to cover the entire corner of the tablet).The facial recognition isn't quite as good as I had hoped. It could be my hair that gets in the way and makes it less accurate but it wasn't the reason I took a star off of this review. The fingerprint sensor was actually more reliable for me. Even with my torn up fingers, it seems to be the better option for me.But for the love of all that is holy on this earth, stop copying Apple. Stop trying to remove the headphone jack because it is completely useless to do so. The only thing it does for the end user is make things complicated when you want to use regular analog headphones.Be an individual Samsung. Leave Apple alone to lock down their devices like the fascists they are. You are better than this Samsung. I hope you find your own way in the future. As you have in the past.","4.0 out of 5 stars"
"Regarding the Wss wifi issue I did verify that there is a issue that anyone can confirm using speedtest.net. The download speed drops off up to 80% when the antenna is covered with your hand. Didn't matter what orientation you have the device in. The signal strength is reduced as occurs when you hold the device in landscape mode. It depends on your signal strength if it drops off completely. Some may be ok with this I decided to return as I do believe it is enough of an issue to return. Darn shame as otherwise it is a nice device and would have ed liked to keep it.","1.0 out of 5 stars"
"LIKES-AMAZING screen OLED display saves battery and clarity is awsome.Long batter lifeAndroid 9 Pie is the best yet and is pre-installed.Metal body-great build qualityNight mode to eliminate all the white background-saving battery life.Dislikes-Internal antenna position-if you hold in landscape with camera to your left, you may loose internet connection if you already have a weak signal otherwise you will be ok. Your hand covering the lower corner cuts down signal by 2 bars.No headphone jack, I think it's because the tablet is so thin it cant be included. But it does have an adapter usb c to headphone jack included. I have yet to try it. If it works you just can't charge and listen at the same time.","4.0 out of 5 stars"
"Died after 1 hour. Won't turn back on. Thanks for the new paper weight.","1.0 out of 5 stars"
"Outstanding tablet. Have always used an IPad, but since Apple has no intention of producing an OLED iPad, I caved and bought this one. It turned out a lot better than I expected. The keyboard case is also excellent, but the quality of the cloth backing is rather cheap and disappointing. Wish they made it out of a more premium material like leather.","5.0 out of 5 stars"
"Probably should avoid this tablet. Wifi drops in landscape mode, and is not as good as my other devices' wifi no matter which way I hold it. If you spend most of your tablet time close to your router, you might be ok with it. A shame Samsung blew it on such an important part of the tablet, because it is pretty nice otherwise.  The sound is particularly good.","2.0 out of 5 stars"
"I bought this tablet and the 2019 ipad (10.2"") and did my own side-by-side comparison.  Some things are subjective, but in my comparison of things that matter to me, this tablet won the comparison hands down.  The Samsung is physically smaller (narrower and shorter) while having a slightly larger screen (10.5 vs 10.2).  Whether you prefer a taller, wider tablet, or the taller, thinner Samsung is a matter of personal preference, but for me the Samsung is easier to handle and I like the distribution of the screen area better.  Even more important, the sharpness and brightness of the display on the screen is far superior to the ipad.  The ipad weighs slightly more but because of the wider/taller size I didn't detect any real difference in that department.  However, when I compared the sound and loudness there was truly no comparison.  The Samsung crushed the ipad.  I was amazed at the difference in that area.  So, with the prices being very similar, the choice was obvious for me - the Samsung.  I awarded a 4 star because I have only owned the tablet for a few days and cannot honestly comment on the battery life.  Nevertheless, my overall impression of this tablet is good and I am pleased with the choice I made.","4.0 out of 5 stars"
"I want to love this tablet but I am having trouble. I love everything accept this 1 thing, which is a biggy. I have super fast internet but the processor sucks to me. For the newest processor, pages load soooooo much slower for me now. My 2.5 year old Samsung tablet loads all my pages way faster still. I've gone through all my settings checked everything. It's really quite sad to me. Anyone else feel this way or is it just me?","3.0 out of 5 stars"
"I bought a huwaei mediapad m5 three weeks ago... and returned it for this bad boy! This is a significantly better tablet! It has the same specs and an AMOLED screen for only $80 more!","4.0 out of 5 stars"
"I wish I could be more positive but this tablet is just flawed. The first big problem is that the screen is not sufficiently sensitive to your touch and sometimes it just won't respond when you tap it to do something.  This is especially annoying when the menu buttons at the bottom slide away and you can't get them back when you want to do something.  The second problem is that it often completely freezes up to the point where I have to reboot before I can continue, and lose whatever I was doing.  Big expensive disapointment.","2.0 out of 5 stars"
"The 5e does not include an S-Pen in the box, nor does it support an S-Pen if you already have one. The comparison chart in this product listing claims that it does. It is inaccurate.","1.0 out of 5 stars"
"I went with the S5e because I didn't care to spend the extra money for the S6. I got the 128GB version with extra RAM and threw in a 400GB microSD to try to add to its longevity (I used my previous 2014 Tab S for 5 years). I love this tablet. I cannot get over how thin and light it is for the size of screen it provides. As soon as I think I've gotten used to it, I pick up the tablet the next day and am wowed again. Provided Samsung stays on top of OS updates, I'm going to get a ton of use out of this thing and highly recommend it. Build quality is fantastic, the screen is top notch, and sound is great. The device is so thin I don't even care that I have to use the included adapter if I care to use wired headphones. The only downside I've noticed about the tablet is the WiFi antenna is towards the top left corner (if holding in portrait) and if you put your hand over that corner, perhaps if you rotate it to the left into landscape, you can notice the WiFi signal drop. This is easily avoided by simply rotating the tablet to the right into landscape.","5.0 out of 5 stars"
"I purchased this tablet from Best Buy on Sunday 3-29-20 and had to pick it up from the store the next day. I picked it up that Monday after work and immediately turned it on while still at Best Buy.  I waited in the parking lot for 10 minutes and it never loaded past the Samsung logo. Of course I took it back to the guys at curbside at BB and they confirmed it was defected. They ordered me another, waived the shipping fee and had it delivered to me 2day UPS. I received it today 4-1-20 and it's doing thee EXACT same thing not booting up past the Samsung screen. I drove to that same BB upset because I paid $600 for a product that was clearly poorly made and because of the inconvenience. Buyers Beware of this problem!!! There are people on Amazon and other review sites that have had the same issue. This isn't a Best Buy issue, they were great! This is a Samsung issue and the fact that they make poor quality tablets and products sometimes. I had a Samsung tab S 8.4 and the screen flickered and would shut off. I wanted to give Samsung another try because I do own and have owned several Note phones and besides the Note 7 fire issue I've been relatively pleased with the product. I'm highly disappointed in Samsung and was really looking forward to using this while quarantined and because my wife had gotten it as a birthday gift. Never again Samsung unless it's given to me for free!","1.0 out of 5 stars"
"I had a ton of connectivity issues with my new tab A so I took it back and got this one. I like this one soooooo much better. Everything about it is smoother, faster, better video. There is a connectivity issue occassionally if I am holding it with the lower left corner, but this seems to be resolved with the cover. Anyway I'm glad I finally have an awesome tablet that works well for me. It was a royal pain dealing with the connectivity problems with the 10.1. Samsung was not much help at all. This one is working great so far though.","4.0 out of 5 stars"
"I tried the one my buddy owns.  It's fabulous of course and I really wanted it, until I learned it didn't have a headphone jack. This is insane to not put one on a tablet, therefore I am stuck having to buy a different brand.","4.0 out of 5 stars"
"The tablet was barely used for more than a month, and it's having a crazy slow charging issue. Doesn't matter if I change different types of super chargers, it'll always show slow charging. Screens and sounds are great, but it's useless if power input is lower than output. It charges slow and you can't use it more than 2-3 hours, because it'll shut down. Just google that issue, and I'm definitely not the only one having this issue. I'm assuming I just got lucky having this hardware defect. This will be the last samsung tablet purchase. I just realized my older tablet have the same issue, but I don't use that one that often to notice the issue.","2.0 out of 5 stars"
"I did not buy mine on Amazon.  I have the 64GB/4GB version.  I got it via Samsung's trade in program (traded in a Note 8, and got the tablet for $200).  It has a fantastic screen.  The processor is fast enough.  And 4GB of ram is plenty for everything I do Numerous browser tabs, multiple apps, and Netflix/Amazon Prime in HD simultaneously didn't slow it down at all.  It is ultra-thin and adding a cover case keeps it very thin.  I generally don't care about speaker quality on tablets, as I usually use headphones, but this tablets quad speakers sound pretty great.  Plenty of volume, surprising really,  I had videos playing at 3/4 volume and they were plenty loud.  I haven't tested the cameras, but I will likely never use them other than for a video call.The big negative is more to do with Samsung (and others) policy to disallow adoptable storage to force sales of 128GB models.  It is an archaic business practice.  Had I not been able to get this tablet for roughly $215 (ignoring the price I paid for the Note 8 a couple of years ago), I would not have bought it for just that reason.  Being the only mid-to-high end android tablet in the game gives them the economic leeway to overcharge, but this tablet @ 64GB without adoptable storage isn't worth the retail price (and definitely not so for the 128GB model), in my opinion.Fantastic tablet (5*) at a discount, and if you don't need the internal storage for apps (or don't want to root your tablet).  At retail price, it is still the best tablet (only tablet) in its class.  I would've gone with a Chuwi or like Chinese brand, even though you cannot do HD Netflix and such due to DRM, had I not been able to trade in.Minus 1 star for Samsung's BS, and had the tablet not been so good otherwise it would've been docked 2 stars.","4.0 out of 5 stars"
"Everything is better but weak CPU and GPU. Rear camera is junk. I want it to support 4K 60FPS but only 1080P. so sorry I won't buy. and only 64 & 128GB version which is not enough. For 2019, storage should start with 128GB, 256GB, 512GB. and last con is screen is not big enough. I want 15 inches tablet.","3.0 out of 5 stars"
"All is good except, no 3.5mm audio jack and sound quality output from the USB-C to audio jack is extremely poor and weak even at its max volume. What a shame audio jack option for such a high spec tablet. That USB-C to audio jack adapter cable also very thin and flimsy, not sure when it's going to break, output extremely poor quality sound to ear phones. UNACCEPTABLE for this audio jack option. If you're considering using it with conventional head set with 3.5mm audio jack you can forget about getting this tablet. Its sound is not even on par with the lowest end tablet you can find in the market.","3.0 out of 5 stars"
"Until now my all-time fav tablet was the Tab S3 purchased in 2013 - so thin, so light, great screen and days of battery life. But in the immortal words of Travolta playing the Archangel Michael: Nothing lasts. So I began my search for a replacement. The Tab S5e is almost as thin, larger in size, heavier, but still just as awesome. The screen is fantastic, as is the sound. I often said that the S3 was the perfect size, but the S5e is still great. It makes a perfect mobile TV with great audio to set on the kitchen counter or wherever. Highly recommended.Note: I don't care about or use any of the annoying assistants so no clue how well they work.","5.0 out of 5 stars"
"Amazing tablet. Very impressed with the screen quality and also the build quality.  I have tested the issue with my device and while it does reduce the signal it has never stopped a game or video that I've been watching.","5.0 out of 5 stars"
"I crossed my fingers with this purchase. I purchased the 128 g model and was on sale for 50.00 off. Plus used an older tablet as a trade in. I have no wifi issues as others have reported. I use an inexpensive case...that does not cover the antenna area. Display is beautiful...sound very good for a tablet. Blue tooth connects perfectly with my older BT headphones. I will not miss the headphone connection at all. This is a really great upgrade from my S2.","5.0 out of 5 stars"
"5 stars easily.  This tablet has to be at least for now,  the best money  buy for 2019. I really have no complaints about it,  the screen is outstanding....I don't know what the specs are but I just know it looks as good or better than my s10+.... maybe it's the large screen size.  Battery last at least 8 hrs streaming. Maybe my only complaint is,  the Samsung keyboard cost $140.","5.0 out of 5 stars"
"...and it can't be changed.  In landscape orientation left is volume up and right is volume down.  How much would it have taken to make this settable?  Is this really a deal-breaker?  Probably not, but how else can I get Samsung to pay for their stupidity except by giving this a 1-* rating?  I will be glad to revise my rating to 5-* if they will release a software update that fixes this.","1.0 out of 5 stars"
"Bought this for primarily reading comic books and the 10.5 inch screen is darn near perfect for that. The only tablet that would be better is the iPad 11 inch, but it is $400 more expensive for not a ton if difference.If you're looking for the best comic reading tablet for the money, this is it. ComiCat is also the best app on android.","5.0 out of 5 stars"
"This thing deserves more than 5 stars. I think the iPad is a nice product but the ones that look as good as this tablet cost over 2 times as much and lack SD card support. If you need to use a stylus get the tab s4, if you want to use a stylus and save some cash (like me, but bad move) get a rechargeable stylus. The cost to value on this is amazing. No wifi or performance issues. 4gb ram is enough for everything including gaming. The screen is the most beautiful thing I've seen. Samsung could improve the software though. Android in general needs more tablet apps. This will kind of be a bigger phone. Overall EXCELLENT product for the money.","5.0 out of 5 stars"
